se_lon,se_lat,re_lon,re_lat,se_busID,re_busID
-76.7640510825602,39.14285783319385,-76.76386608113037,39.14279182900712,420397_599_163890_626,420413_611_163883_34
-76.7618500896678,39.142401833643945,-76.7613340890641,39.14228683407752,420588_003_163840_498,420632_644_163827_848
-76.75862907897198,39.14225683023754,-76.75856808734697,39.14234082960844,420866_498_163825_132,31108302004
-76.7549970860499,39.14732483279108,-76.7550270808052,39.14733883070655,31108202502,421176_373_164390_132
-76.74215207663943,39.17719483969336,-76.74265608533315,39.17714183652191,422279_962_167707_63,422236_429_167701_623
-76.77360109134035,39.148111828086144,-76.77266808310024,39.1477138280161,419570_571_164471_8,31109202101_5445652
-76.76961408837283,39.14688383212464,-76.76920708910666,39.14745883499941,31109202006,419950_58_164400_26
-76.77418209229342,39.148454834546925,-76.77482609251544,39.1475918279661,31109202505,419464_822_164413_811
-76.75124108594059,39.17868283689578,-76.75143707950622,39.17843884275429,30908202509,421477_302_167843_507
-76.76874108779785,39.148167829700135,-76.76855508335407,39.14843983464105,31109202013,31109202014
-76.75521607775028,39.14708883260207,-76.75498008156771,39.147317834139656,421160_11_164362_335,31108202019
-76.75024307766249,39.17823683674468,-76.75041507957323,39.17790784025404,30908202507,421565_769_167784_799
-76.75065308052929,39.1802308369818,-76.75108008794342,39.18063183588151,30908202531_15050139,30908202061
-76.76873909006532,39.1453078331574,-76.76854608910604,39.14540382791284,31109202009,31109402003
-76.75898508727927,39.14169882840297,-76.75883807926475,39.14187882862213,31108302505,31108302513_5446149
-76.74558207698428,39.16030983178857,-76.74534508356692,39.160621836796686,31007102509,31007102501
-76.77768909278208,39.15198283215543,-76.77768108731415,39.151956829203854,31109102006,419216_849_164897_781
-76.74056307591707,39.17641784100417,-76.74090107567194,39.17669184115886,30907102002,30907102001
-76.77589908868815,39.15078983280896,-76.77587008746049,39.150737828833066,31109102011,419373_719_164762_838
-76.77557108632962,39.150203836212775,-76.77538908635586,39.149877834144455,419399_71_164703_621,419415_531_164667_469
-76.75024307766249,39.17823683674468,-76.7507270856457,39.1784618372891,30908202507,421538_642_167846_227
-76.76386608113037,39.14279182900712,-76.76339009002518,39.14274882930742,420413_611_163883_34,31108302501
-76.75372208753205,39.18290983610327,-76.75385908101161,39.18301283990097,30808402001,30808402043
-76.73964708426918,39.16832083882396,-76.73964807635214,39.168324840518544,422499_219_166723_104,422499_132_166723_548
-76.7534780820835,39.18268283974054,-76.75431908008643,39.18247183936617,30808402501,421227_078_168290_554
-76.75898508727927,39.14169882840297,-76.75904408109555,39.14142582948883,31108302505,420830_865_163732_785
-76.73923708313924,39.174905842683714,-76.73945708357093,39.1750508355365,30907102517,30907102513_15050063
-76.75130908854891,39.1766468399903,-76.75156808765092,39.17628484123079,30908202060,421466_633_167604_351
-76.76302908430849,39.14265983152807,-76.76248808088779,39.14254183191488,420486_006_163868_874,420532_809_163855_896
-76.74019308102287,39.16499584008993,-76.7401190733132,39.165197839784064,422453_086_166353_848,422459_418_166376_291
-76.74778708020051,39.15636883486527,-76.74831407606297,39.15666883104407,31008402000,421753_808_165427_468
-76.76980209184791,39.146402827861984,-76.76945208166823,39.14611483284111,31109202018,31109202504
-76.73940707558762,39.169017838725104,-76.73930307585302,39.169327838389705,30907302007,422528_628_166834_98
-76.75007608286518,39.17969184122161,-76.75065308052929,39.1802308369818,421594_518_167982_929,30908202531_15050139
-76.76829508827147,39.14882083281567,-76.76889608264344,39.149060836546376,31109202012,419977_014_164578_172
-76.73915907325173,39.1729568384536,-76.7391800809113,39.17330584042548,30907302003,422537_995_167276_625
-76.77482609251544,39.1475918279661,-76.77508408537183,39.147238835016026,419464_822_164413_811,419442_617_164374_569
-76.74475507994053,39.1612178395549,-76.74440208228641,39.16140483990449,422060_005_165933_325,31007102507
-76.7396120795236,39.16851983491917,-76.73940707558762,39.169017838725104,30907302014,30907302007
-76.74858708368588,39.15472783767056,-76.74840208555537,39.15507782990143,421730_805_165211_926,31008402007_5445974
-76.74115308542387,39.17683983800725,-76.7415740758968,39.17703883984455,422366_393_167668_464,30907102018
-76.77450308671003,39.14861082968363,-76.774184093467,39.14841483430766,419492_464_164527_003,31109202501
-76.77670508573601,39.15055683203533,-76.77684608447414,39.15039183260547,31109102509,31109102569
-76.74492107449356,39.16039183575697,-76.74435108193515,39.16009483863103,422045_915_165841_587,422095_27_165808_754
-76.76028408785683,39.14594183335832,-76.76147408070173,39.14662683495779,420722_35_164233_84,420619_283_164309_615
-76.73903107759699,39.170600836936345,-76.73905708120733,39.17102284094703,30907302505,422549_348_167023_21
-76.77144709168508,39.14718983331679,-76.77059009136252,39.14681583567512,419757_023_164369_91,419831_209_164328_577
-76.77766408580483,39.15191082968496,-76.7772940892538,39.151033830481765,31109102512,419250_55_164795_397
-76.77266808310024,39.1477138280161,-76.77235308865484,39.14756882909822,31109202101_5445652,31109202502
-76.77022609223769,39.14664882785934,-76.76980209184791,39.146402827861984,31109202008,31109202018
-76.74978307739612,39.17805083529929,-76.74940707758213,39.17788483779211,421620_334_167800_823,TIEPOINT_30908202042
-76.75070107604256,39.15263883540669,-76.75036507799288,39.15303883684913,421548_718_164979_517,421577_639_165024_002
-76.75793808318319,39.14527983161422,-76.75801608159729,39.14562783320357,31108302517,420918_499_164199_499
-76.75108008794342,39.18063183588151,-76.75123608445462,39.18057084150794,30908202061,421494_024_168080_237
-76.74778708020051,39.15636883486527,-76.74758607586705,39.15677983771781,31008402000,421816_696_165439_965
-76.77631108602706,39.15082483157399,-76.77599008501906,39.15095283343695,31109102015_37293758,31109102523
-76.73902907841526,39.17017784137968,-76.73903107759699,39.170600836936345,422552_036_166929_41,30907302505
-76.77059009136252,39.14681583567512,-76.77022609223769,39.14664882785934,419831_209_164328_577,31109202008
-76.73897307674636,39.1706358385092,-76.73866508196768,39.17051683434641,30907302507,30907302514
-76.7531230841541,39.1824188393432,-76.7534780820835,39.18268283974054,30808402543,30808402501
-76.74840208555537,39.15507782990143,-76.74828208535327,39.15535883480065,31008402007_5445974,31008402006
-76.75409707955569,39.14840183472807,-76.75379808213336,39.148771828544106,421256_447_164508_356,421282_182_164549_5
-76.7491860848667,39.15418383664691,-76.74881608148493,39.154445831893895,31008402005,421711_098_165180_565
-76.76873909006532,39.1453078331574,-76.76842008385766,39.144922826856885,31109202009,31109402101
-76.77235308865484,39.14756882909822,-76.7719030919163,39.14738083324208,31109202502,419717_552_164391_015
-76.76515008596921,39.14323983179717,-76.76467308718911,39.143045826584185,420302_483_163932_788,420343_774_163911_357
-76.74534508356692,39.160621836796686,-76.74492107449356,39.16039183575697,31007102501,422045_915_165841_587
-76.74831407606297,39.15666883104407,-76.74942508502224,39.15733483076051,421753_808_165427_468,421657_579_165501_139
-76.75775908456116,39.14450783492214,-76.75784608104685,39.14487283520776,31108302507,420933_417_164115_723
-76.73908207429416,39.17171383529901,-76.73875107629047,39.17197683948106,30907302506,TIEPOINT_30907302002
-76.75202308102966,39.18150483656844,-76.75281508376948,39.18218684262677,421425_744_168183_739,421357_109_168259_266
-76.73908207429416,39.17171383529901,-76.73978607375156,39.17175883531435,30907302506,422486_12_167104_736
-76.73956307377162,39.16683984004645,-76.73952007327091,39.16695683782383,31007102011,31007102009
-76.75856008832348,39.14492083374534,-76.75913908696997,39.14526582979383,420871_68_164120_888,420821_527_164159_055
-76.76814308767167,39.14458283420467,-76.76761708832574,39.14406482858846,420043_366_164081_218,31109402502
-76.74958408505354,39.15391483782827,-76.7491860848667,39.15418383664691,421644_878_165121_435,31008402005
-76.75498008156771,39.147317834139656,-76.7549970860499,39.14732483279108,31108202019,31108202502
-76.76467308718911,39.143045826584185,-76.7640510825602,39.14285783319385,420343_774_163911_357,420397_599_163890_626
-76.77531508514045,39.14917383310382,-76.77450308671003,39.14861082968363,31109102516,419492_464_164527_003
-76.74177008352463,39.162519833655374,-76.74083108213723,39.16331783274034,31007102013,31007102014
-76.7620140893411,39.14696782783368,-76.76293908439608,39.14752783185138,420572_504_164347_348,31108102507
-76.74646508576683,39.15895483279392,-76.74634007802182,39.159172832491485,31007302044_5445897,421923_651_165705_919
-76.76560608160077,39.1433738273663,-76.76515008596921,39.14323983179717,420263_025_163947_562,420302_483_163932_788
-76.77787709405239,39.15251483429533,-76.77801008703366,39.15274283269933,31109102002,TIEPOINT_31109102536
-76.7435510798874,39.1773748390043,-76.74401408604965,39.17746283918387,422159_023_167727_272,422118_989_167736_929
-76.74958108394229,39.17911584228331,-76.74947507855074,39.17924484233587,30908202512,421646_583_167933_448
-76.7491860848667,39.15418383664691,-76.74923607679754,39.15421983103206,31008402005,31008402004
-76.74440208228641,39.16140483990449,-76.7455900759757,39.16211883864252,31007102507,421987_561_166033_147
-76.77670508573601,39.15055683203533,-76.77631108602706,39.15082483157399,31109102509,31109102015_37293758
-76.76842008385766,39.144922826856885,-76.7688730858682,39.14491183038716,31109402101,419980_168_164117_581
-76.73930307585302,39.169327838389705,-76.73913908421606,39.169710839342784,422528_628_166834_98,422542_678_166877_539
-76.77235308865484,39.14756882909822,-76.77255008437686,39.14735983170934,31109202502,419661_63_164388_544
-76.74692008263419,39.15814983512305,-76.74670208427678,39.15852483112421,421873_837_165592_213,421892_563_165633_895
-76.74007807694359,39.17590684200479,-76.74040008279792,39.17623983662018,30907102506,30907102003
-76.73855807558941,39.174548836233306,-76.73821307333216,39.174380835908906,422591_348_167414_769,422621_213_167396_204
-76.76723108231349,39.14385983536245,-76.76627208018549,39.14355682872845,420122_41_164001_156,420205_399_163967_73
-76.74290707680075,39.16165683696182,-76.74222707785819,39.16217083802002,422219_583_165982_508,422278_191_166039_735
-76.74313107628052,39.159536836363806,-76.7418520832355,39.15900383244179,31007302000,31007302001
-76.76024708293984,39.13738382718221,-76.75929708746743,39.13601982681844,420728_044_163283_795,420810_575_163132_589
-76.75883807926475,39.14187882862213,-76.75862907897198,39.14225683023754,31108302513_5446149,420866_498_163825_132
-76.73978607375156,39.17175883531435,-76.74044407650203,39.17181583587139,422486_12_167104_736,422429_242_167110_902
-76.75810008257635,39.14599683552912,-76.75815908149212,39.146339834393245,420911_129_164240_444,31108102506
-76.75991907872302,39.14196183050306,-76.75940908786576,39.14180583068868,420755_065_163792_089,420799_199_163774_887
-76.7406750797186,39.16373083225881,-76.74056207800574,39.16399683708449,422411_83_166213_296,31007102018
-76.75385908101161,39.18301283990097,-76.75405608772418,39.18318584308934,30808402043,30808402002
-76.75095708102634,39.15231483387816,-76.75070107604256,39.15263883540669,31108202020,421548_718_164979_517
-76.74056207800574,39.16399683708449,-76.74038108091446,39.16394683914629,31007102018,422437_17_166237_348
-76.74043707694088,39.164322834691845,-76.74019308102287,39.16499584008993,31007102019,422453_086_166353_848
-76.76228007944762,39.142501829515226,-76.76203708057884,39.14244283007205,31108302054,420571_826_163845_007
-76.74741308167468,39.15715783256934,-76.74706808273397,39.157900834168935,421831_532_165481_969,421861_122_165564_535
-76.7550270808052,39.14733883070655,-76.7561530871308,39.14785783575376,421176_373_164390_132,421078_884_164447_488
-76.76945208166823,39.14611483284111,-76.76940908876547,39.14623783234885,31109202504,419933_461_164264_668
-76.75206608499228,39.17905184223498,-76.75237607842534,39.17929183530261,421422_768_167911_411,30908202518
-76.7689390861094,39.14787483264514,-76.76874108779785,39.148167829700135,419973_63_164446_5,31109202013
-76.75330707682141,39.14938182970444,-76.75171108651338,39.15136182983526,31108202503,31108202022
-76.73921508120034,39.173701840419,-76.73922508148516,39.17399784266117,422534_845_167320_578,422533_887_167353_436
-76.74984608433546,39.1793488369708,-76.75007608286518,39.17969184122161,421614_495_167944_905,421594_518_167982_929
-76.74918907783267,39.17882383535328,-76.74958108394229,39.17911584228331,30908202029,30908202512
-76.74440208228641,39.16140483990449,-76.74401408322383,39.161507836366816,31007102507,31007102513
-76.08962688752823,39.3604548995523,-76.08962689131464,39.36042389482446,31109103502,31109103031_5517425
-76.74870308668437,39.1786988382564,-76.74825907975953,39.17854284320631,421713_453_167873_017,30908202049
-76.77768108731415,39.151956829203854,-76.77766408580483,39.15191082968496,419216_849_164897_781,31109102512
-76.76228007944762,39.142501829515226,-76.762458082812,39.14240783238902,31108302054,31108302053
-76.7415740758968,39.17703883984455,-76.74173508293337,39.17711184275078,30907102018,30907102019
-76.75898508727927,39.14169882840297,-76.75791307820353,39.14134483311908,31108302505,420928_664_163724_052
-76.75041507957323,39.17790784025404,-76.75062708311529,39.17757383911282,421565_769_167784_799,421547_552_167747_67
-76.75438607967781,39.183436843990926,-76.75444608924906,39.18347783813403,421221_001_168397_668,TIEPOINT_30808402046
-76.74265608533315,39.17714183652191,-76.7435510798874,39.1773748390043,422236_429_167701_623,422159_023_167727_272
-76.7739290859144,39.14827382858651,-76.77360109134035,39.148111828086144,419542_174_164489_714,419570_571_164471_8
-76.774184093467,39.14841483430766,-76.77418209229342,39.148454834546925,31109202501,31109202505
-76.74565107581361,39.16032483547318,-76.74636108360114,39.160584836562,421982_844_165833_973,421921_4_165862_666
-76.74456008484796,39.177563836467804,-76.7450510856618,39.17765283933296,30907102505,TIEPOINT_30907102525
-76.7507270856457,39.1784618372891,-76.75124108594059,39.17868283689578,421538_642_167846_227,30908202509
-76.76855508335407,39.14843983464105,-76.76829508827147,39.14882083281567,31109202014,31109202012
-76.73913308138644,39.17248084162346,-76.73915907325173,39.1729568384536,422542_318_167185_05,30907302003
-76.73923708313924,39.174905842683714,-76.73855807558941,39.174548836233306,30907102517,422591_348_167414_769
-76.74958108394229,39.17911584228331,-76.74984608433546,39.1793488369708,30908202512,421614_495_167944_905
-76.750892078782,39.17722983432014,-76.75130908854891,39.1766468399903,30908202508,30908202060
-76.74332107626496,39.16157983476373,-76.74290707680075,39.16165683696182,422183_827_165973_859,422219_583_165982_508
-76.74456008484796,39.177563836467804,-76.74458307828579,39.17803784311991,30907102505,422069_646_167800_625
-76.7540660788128,39.15007283525984,-76.75454007809529,39.15049083144413,421258_627_164693_867,421217_53_164740_16
-76.77358609115086,39.14375582698284,-76.77319609241613,39.14361182927571,419573_067_163988_228,419606_821_163972_326
-76.77283209218399,39.14694883430918,-76.77358609115086,39.14375582698284,419637_366_164342_857,419573_067_163988_228
-76.7613340890641,39.14228683407752,-76.76081408965923,39.14216783356571,420632_644_163827_848,31108302028
-76.75904408109555,39.14142582948883,-76.75913207956056,39.14088483235509,420830_865_163732_785,31108302007
-76.75024307766249,39.17823683674468,-76.74978307739612,39.17805083529929,30908202507,421620_334_167800_823
-76.740044076112,39.16541083583984,-76.73989107354133,39.16584583798148,31007102510,31007102503
-76.75856808734697,39.14234082960844,-76.7583920813457,39.142580834327866,31108302004,420886_891_163861_155
-76.75250207987034,39.17814883559037,-76.75289808012752,39.17831683800034,421385_368_167811_062,30908202052
-76.73945708357093,39.1750508355365,-76.73990108411691,39.175421836431696,30907102513_15050063,422475_023_167511_353
-76.75143707950622,39.17843884275429,-76.7518490819848,39.17784883698215,421477_302_167843_507,30908202055
-76.75758308800384,39.146594829771054,-76.75521607775028,39.14708883260207,420955_644_164306_948,421160_11_164362_335
-76.75108008794342,39.18063183588151,-76.75202308102966,39.18150483656844,30908202061,421425_744_168183_739
-76.75940908786576,39.14180583068868,-76.75898508727927,39.14169882840297,420799_199_163774_887,31108302505
-76.73989107354133,39.16584583798148,-76.73930907581372,39.165802839185226,31007102503,422529_227_166443_654
-76.74090107567194,39.17669184115886,-76.74115308542387,39.17683983800725,30907102001,422366_393_167668_464
-76.75475208157552,39.15080483116764,-76.75557308399013,39.15151383700976,421199_111_164774_969,31108202507
-76.76988008171769,39.146603830290886,-76.76961408837283,39.14688383212464,31109202503,31109202006
-76.77718408961705,39.150827836106,-76.77670508573601,39.15055683203533,419260_114_164772_552,31109102509
-76.74040008279792,39.17623983662018,-76.74056307591707,39.17641784100417,30907102003,30907102002
-76.74435108193515,39.16009483863103,-76.74313107628052,39.159536836363806,422095_27_165808_754,31007302000
-76.74918907783267,39.17882383535328,-76.74870308668437,39.1786988382564,30908202029,421713_453_167873_017
-76.75036507799288,39.15303883684913,-76.74958408505354,39.15391483782827,421577_639_165024_002,421644_878_165121_435
-76.7583920813457,39.142580834327866,-76.75788808694494,39.14315683280862,420886_891_163861_155,420930_291_163925_214
-76.73979107842322,39.16612583297937,-76.73965608397035,39.16657183727384,31007102001,31007102010
-76.77778108755737,39.15229083327387,-76.77769709512873,39.15200983497649,419208_115_164934_839,419215_451_164903_662
-76.73897307674636,39.1706358385092,-76.73951608450109,39.17063683866593,30907302507,422509_806_166980_245
-76.75498008156771,39.147317834139656,-76.7546780796233,39.14768283362218,31108202019,31108202013_5445890
-76.74534508356692,39.160621836796686,-76.74475507994053,39.1612178395549,31007102501,422060_005_165933_325
-76.774184093467,39.14841483430766,-76.7739290859144,39.14827382858651,31109202501,419542_174_164489_714
-76.77571108989643,39.15045383007064,-76.77557108632962,39.150203836212775,419387_54_164731_344,419399_71_164703_621
-76.76339009002518,39.14274882930742,-76.76302908430849,39.14265983152807,31108302501,420486_006_163868_874
-76.73903107759699,39.170600836936345,-76.73897307674636,39.1706358385092,30907302505,30907302507
-76.75438308612581,39.14804082982185,-76.75409707955569,39.14840183472807,421231_832_164468_213,421256_447_164508_356
-76.75123608445462,39.18057084150794,-76.75157508531754,39.18015883909042,421494_024_168080_237,421464_858_168034_419
-76.75761008045627,39.14362183256173,-76.75762508648911,39.14391282831786,420954_187_163976_899,420952_804_164009_2
-76.76945208166823,39.14611483284111,-76.76873909006532,39.1453078331574,31109202504,31109202009
-76.73989107354133,39.16584583798148,-76.73979107842322,39.16612583297937,31007102503,31007102001
-76.74558207698428,39.16030983178857,-76.74565107581361,39.16032483547318,31007102509,421982_844_165833_973
-76.77531508514045,39.14917383310382,-76.77592608433318,39.1485458276084,31109102516,419369_476_164519_484
-76.7518490819848,39.17784883698215,-76.75250207987034,39.17814883559037,30908202055,421385_368_167811_062
-76.76052408076913,39.13780682930543,-76.76024708293984,39.13738382718221,31208102701,420728_044_163283_795
-76.76293908439608,39.14752783185138,-76.76313309039504,39.14791883383586,31108102507,420475_5_164452_671
-76.75801608159729,39.14562783320357,-76.75810008257635,39.14599683552912,420918_499_164199_499,420911_129_164240_444
-76.73924107848131,39.17444783841575,-76.73923708313924,39.174905842683714,30907302000_15050083,30907102517
-76.75815908149212,39.146339834393245,-76.75862908422499,39.14668083360906,31108102506,31108102511
-76.74791108398306,39.15611483579576,-76.74778708020051,39.15636883486527,421788_809_165366_063,31008402000
-76.77587008746049,39.150737828833066,-76.77571108989643,39.15045383007064,419373_719_164762_838,419387_54_164731_344
-76.73913908421606,39.169710839342784,-76.73902907841526,39.17017784137968,422542_678_166877_539,422552_036_166929_41
-76.75281508376948,39.18218684262677,-76.7531230841541,39.1824188393432,421357_109_168259_266,30808402543
-76.74828208535327,39.15535883480065,-76.74791108398306,39.15611483579576,31008402006,421788_809_165366_063
-76.74634007802182,39.159172832491485,-76.74558207698428,39.16030983178857,421923_651_165705_919,31007102509
-76.73821307333216,39.174380835908906,-76.73777608362072,39.17415883403528,422621_213_167396_204,30907302101
-76.76842008385766,39.144922826856885,-76.76814308767167,39.14458283420467,31109402101,420043_366_164081_218
-76.7719030919163,39.14738083324208,-76.77144709168508,39.14718983331679,419717_552_164391_015,419757_023_164369_91
-76.75775908456116,39.14450783492214,-76.7580220877805,39.14461783325499,31108302507,420918_277_164087_374
-76.73955007917579,39.16766383290106,-76.73964708426918,39.16832083882396,30907302004,422499_219_166723_104
-76.7772940892538,39.151033830481765,-76.77726208912019,39.15086783524626,419250_55_164795_397,31109102013_37293738
-76.7546780796233,39.14768283362218,-76.75438308612581,39.14804082982185,31108202013_5445890,421231_832_164468_213
-76.08962689131464,39.36042389482446,-76.08962788131424,39.36039289773129,31109103031_5517425,31109103066
-76.77726208912019,39.15086783524626,-76.77718408961705,39.150827836106,31109102013_37293738,419260_114_164772_552
-76.73964708426918,39.16832083882396,-76.7396120795236,39.16851983491917,422499_219_166723_104,30907302014
-76.75784608104685,39.14487283520776,-76.75793808318319,39.14527983161422,420933_417_164115_723,31108302517
-76.76147408070173,39.14662683495779,-76.7620140893411,39.14696782783368,420619_283_164309_615,420572_504_164347_348
-76.750892078782,39.17722983432014,-76.7496810793527,39.17668483980973,30908202508,421629_563_167649_202
-76.75481708031815,39.17656484095668,-76.75473507876042,39.1765498425998,30908202036,421192_902_167633_03
-76.75151407976344,39.18325983552936,-76.7515090866367,39.183396842996345,30808402532,421469_582_168393_9
-76.76067808198086,39.18378084270754,-76.76067808198086,39.18378084270754,420677_279_168434_413,420677_279_168434_413_SEC_0
-76.74083108213723,39.16331783274034,-76.74021407549209,39.16256683188438,31007102014,422452_039_166084_189
-76.75291608620684,39.17933584240835,-76.75291608620684,39.17933584240835,421349_239_167942_74,421349_239_167942_74_SEC_0
-76.7396120795236,39.16851983491917,-76.73977407445834,39.1674798400417,30907302014,422488_511_166629_71
-76.76961408837283,39.14688383212464,-76.76940008935098,39.14686882759104,31109202006,419934_062_164334_719
-76.7603990792236,39.14183582789272,-76.7603990792236,39.14183582789272,420713_606_163777_992,420713_606_163777_992_SEC_0
-76.75207308417401,39.18435283884707,-76.75143408853447,39.18456383694346,30808402016,421475_709_168523_471
-76.75513308465669,39.17357583342953,-76.7550680804937,39.1735458366743,30908402003,30908402002
