se_lon,se_lat,re_lon,re_lat,se_busID,re_busID
-76.86255811013913,39.12228982716116,-76.86255811013913,39.12228982716116,411885_268_161589_886,411885_268_161589_886_SEC_0
-76.85505211505519,39.12758382101728,-76.85505510736232,39.12758532003477,412533_404_162178_593,PROTDEV_10174517
-76.85504511007854,39.12762182583237,-76.85529311297063,39.12630882045843,412534_003_162182_813,412512_79_162037_018
-76.85508211152822,39.12757982255606,-76.85506726612026,39.12757209340863,412530_811_162178_145,PROTDEV_10174512
-76.86839011193698,39.12101982554974,-76.86846611632865,39.120991824102965,411381_158_161448_156,411374_59_161445_038
-76.87417712062619,39.13613982764152,-76.8741841246169,39.13614282578588,410878_413_163125_972,410877_807_163126_304
-76.85501295346789,39.12762456950924,-76.85501610818302,39.1276258255144,PROTDEV_10173622,412536_51_162183_261
-76.8671421178401,39.12997782779002,-76.8671421178401,39.12997782779002,411487_631_162442_769,411487_631_162442_769_SEC_0
-76.85830611160405,39.1263808269782,-76.85851210792497,39.12640882027969,31213302039,412234_431_162047_683
-76.8688191158936,39.1227618213506,-76.86884712021883,39.12310282129957,31314102505,411341_306_161679_339
-76.87145812166335,39.1300778273064,-76.87145812166335,39.1300778273064,411114_436_162453_336,411114_436_162453_336_SEC_0
-76.85497846786227,39.127663495163134,-76.8549811135675,39.12766482260288,PROTDEV_10173632,412539_529_162187_595
-76.87230811689516,39.13101182420508,-76.87269611579968,39.13050482091258,411040_797_162556_919,411007_328_162500_588
-76.85501610818302,39.1276258255144,-76.85502811614991,39.12761282390424,412536_51_162183_261,412535_474_162181_816
-76.85924310803125,39.121796824250005,-76.85924310803125,39.121796824250005,412172_012_161535_593,412172_012_161535_593_SEC_0
-76.86349511864927,39.12355282693039,-76.86349511864927,39.12355282693039,411804_032_161729_974,411804_032_161729_974_SEC_0
-76.85501876547104,39.127627143959714,-76.85503311163978,39.1276358273366,PROTDEV_10174527,31213302047_LEG3
-76.86411811625058,39.12375382444618,-76.86349511864927,39.12355282693039,411750_127_161752_207,411804_032_161729_974
-76.86459611810669,39.12895482046319,-76.86437211309047,39.1290498203136,31214402007,411727_29_162340_1
-76.87894911940712,39.131935823220296,-76.87894911940712,39.131935823220296,410466_461_162658_713,410466_461_162658_713_SEC_0
-76.86899911440386,39.13337682341714,-76.86899911440386,39.13337682341714,411326_526_162819_871,411326_526_162819_871_SEC_0
-76.87028011366124,39.12941382536052,-76.87028011366124,39.12941382536052,411216_396_162379_767,411216_396_162379_767_SEC_0
-76.85765011759533,39.12841882464193,-76.85749211196634,39.12830982583343,412308_618_162270_936,31213302052
-76.85471911187642,39.12796182297266,-76.85441311794985,39.127646823209446,31213302074,31213302060
-76.8673361120215,39.12779882242872,-76.8673361120215,39.12779882242872,411471_209_162200_846,411471_209_162200_846_SEC_0
-76.8559161120505,39.12902082269421,-76.85591352904298,39.12902276523176,412458_445_162338_001,PROTDEV_10174372
-76.85599552870556,39.12906776153008,-76.85598411644918,39.12907782738157,PROTDEV_10174392,412452_555_162344_32
-76.87884412292998,39.13258182577224,-76.87888111602086,39.132381825149146,410475_444_162730_44,31215202014
-76.85499411614508,39.12765182222696,-76.85499710845386,39.12765332124589,412538_407_162186_15,PROTDEV_10174532
-76.87416811848158,39.13615482515841,-76.87417712062619,39.13613982764152,31214102526_LEG2,410878_413_163125_972
-76.86419011103283,39.12155882534227,-76.86224411634802,39.12067282048451,31314202048,411912_691_161410_418
-76.85601410945054,39.12907582843874,-76.85601121372397,39.12907799579247,412449_962_162344_094,PROTDEV_10174387
-76.87535412023084,39.13461982880208,-76.87586611447098,39.134008824767065,31214102001,410732_71_162889_202
-76.85711111038081,39.1227028215868,-76.85711111038081,39.1227028215868,412356_217_161636_457,412356_217_161636_457_SEC_0
