Bus_ID,Longitude,Latitude
31213302048_leg4,-76.85501110803988,39.12766182403798
411433_767_161843_772,-76.86777511443213,39.1245828193013
31214300011-xfo,-76.87261096690939,39.130443861297564
411911_425_161905_758_sec_0,-76.86225011303073,39.125134821845464
31215202522,-76.87730511796825,39.135636826794645
31214300004-xfo,-76.87435212067186,39.13083415723144
31214100006-xfo,-76.87052045132063,39.1363928257444
411040_797_162556_919,-76.87230811689516,39.131011824205075
412422_247_161494_02_sec_0,-76.85635011259693,39.12141882656913
411885_268_161589_886,-76.86255811013913,39.12228982716116
protdev_10174387,-76.85601121372397,39.12907799579247
31214402010,-76.86613611733233,39.12720682594984
31314200042-xfo,-76.8591749209798,39.12186957820368
31214300016-xfo,-76.87503602314086,39.1301745586913
411014_375_162841_299,-76.8726091145166,39.133573824061145
31314102503,-76.86831912008537,39.12361782575205
410976_642_163177_84,-76.87304012315177,39.13660582400249
411796_284_161417_792,-76.86359011436228,39.12074081951986
412055_757_161840_701,-76.86058210848357,39.124546820059685
410582_307_163055_186,-76.87760312081394,39.13550582099794
411702_129_161814_858,-76.86467211303832,39.124318821882994
411374_59_161445_038,-76.86846611632865,39.120991824102965
31213302051,-76.85749611245527,39.12829882300539
411965_523_161755_861,-76.8616271144765,39.12378382488667
410909_457_163621_802,-76.87381012353164,39.14060582328243
31213302046_leg1,-76.85503511158983,39.12757382820563
411417_873_162071_549,-76.86795511194381,39.126634822825544
31213302020,-76.85375911287389,39.12646482555762
412658_446_162064_56,-76.8536081093874,39.1265548244995
31214400007-xfo,-76.86395845015305,39.12448715844056
31114302550,-76.87366811606007,39.14051282589307
410957_666_163208_121,-76.87325912373433,39.136878829517315
411258_485_162453_873,-76.8697921159904,39.130080825638544
410807_604_162937_04,-76.87499912331884,39.134438824062364
31314202509,-76.86549911837737,39.12301682034015
411849_391_161525_777_sec_0,-76.86297411241705,39.12171282397199
412234_431_162047_683,-76.85851210792497,39.12640882027969
31214300026-xfo,-76.86796329072585,39.12654496912838
31213302022,-76.8531441148677,39.12664882735823
31214100020-xfo,-76.8680042451746,39.133735397723314
31214300012-xfo,-76.87157140408885,39.13009597945295
411935_434_161867_828_sec_0,-76.86197311981545,39.12479282486757
protdev_10173617,-76.85502526390881,39.12761069450401
411746_677_161688_48,-76.8641591102499,39.12317982290451
410879_192_163125_529,-76.87416811740584,39.136135827472486
412122_045_162144_758,-76.85981011542503,39.127284825263644
412468_057_162329_135,-76.85580510823114,39.12894082187608
411911_425_161905_758,-76.86225011303073,39.125134821845464
31213302078,-76.85229310912818,39.124682820404736
31214100031-xfo,-76.87484246917866,39.13214909958054
31214100023-xfo,-76.86910290546126,39.13341657200224
31213302016_leg1,-76.8560891078559,39.129105826874785
31214100022-xfo,-76.87553255630182,39.13357791747235
410880_49_163124_865,-76.87415311471112,39.136129830113504
412070_504_161639_79_sec_0,-76.8604151181721,39.1227368268025
31314200016-xfo,-76.86530467732078,39.11985884574107
411204_082_162039_715,-76.87042811178247,39.12635082433142
31314200013-xfo,-76.86653511571335,39.12075915616784
protdev_10174392,-76.85599552870556,39.129067761530074
411482_935_162045_111,-76.86720311947691,39.126395821441804
410882_541_162891_072,-76.87413312026388,39.13402382148883
411840_63_161889_444,-76.86306911765693,39.124988826088355
411270_727_162660_376,-76.86964712102842,39.131940827688474
412308_618_162270_936,-76.85765011759533,39.12841882464193
411542_829_161887_337,-76.8665131201578,39.12497381954139
410878_003_162984_318,-76.87418412097635,39.13486382829169
31214102101_4854916,-76.87144611261587,39.13294582842511
411422_864_162566_122_sec_0,-76.86788911408313,39.131089826680686
410768_869_163065_208,-76.87544511737906,39.13559382509704
411364_641_162889_643,-76.86855711349752,39.13400482902216
31213302016_leg3,-76.85607611648928,39.129141824625805
412609_378_161981_665,-76.85417710778175,39.12580882091878
31213302064,-76.85532611167385,39.126522826697084
412385_711_161466_875,-76.85677311017636,39.12117482356649
410768_869_163065_208-1,-76.87548945146318,39.13558382526741
31213302066_leg3,-76.85361811687237,39.12656982620403
31314200072-xfo,-76.86322714146003,39.12278284864139
31214300013-xfo,-76.87016976713782,39.12938685057966
411900_644_161772_748,-76.8623771107852,39.12393682507502
31213302040,-76.85788310826376,39.12629082097987
31314202510,-76.8671681123938,39.12347382306822
411216_239_161942_484,-76.87028911524388,39.1254748200774
31314100002-xfo,-76.86922845103892,39.1221898220514
31313100037-xfo,-76.8572087425243,39.122286146915684
source_7773-1,-81.51796145596731,37.58985733360807
410910_084_162292_636,-76.87382412099568,39.12863282438068
411796_744_161456_87_sec_0,-76.86358411966064,39.12109282508996
31213302047_leg3,-76.85503311163978,39.1276358273366
410994_672_163826_63,-76.8728211238425,39.142449824473324
protdev_10174382,-76.85607252962988,39.129119759801526
31215202014,-76.87888111602086,39.132381825149146
410515_508_162771_235-1,-76.87840145229089,39.13298115716673
411421_673_162791_256,-76.8678991209171,39.133117827297234
31214102503,-76.87220911816509,39.13344882717587
412533_404_162178_593,-76.85505211505519,39.127583821017275
31314200067-xfo,-76.86575236327276,39.122239859820446
411146_968_162744_681,-76.87107711464212,39.13270182199068
411487_631_162442_769_sec_0,-76.8671421178401,39.12997782779002
411885_268_161589_886_sec_0,-76.86255811013913,39.12228982716116
source_7773,-81.51796195706022,37.58985983020732
412449_962_162344_094,-76.85601410945054,39.12907582843874
410875_966_162768_504,-76.87421112093551,39.1329198228165
412026_117_161600_756,-76.8609291100297,39.12238582178297
411216_396_162379_767_sec_0,-76.87028011366124,39.12941382536052
31313100036-xfo,-76.85704891379619,39.12262688008713
410825_991_162516_99,-76.87479311906674,39.13065482770666
31214100021-xfo,-76.86778606446023,39.1330988224186
411743_924_161329_792,-76.86419711751333,39.119948825052404
411070_585_163757_353,-76.87194412431253,39.14182482962273
31214100034-xfo,-76.87041511958587,39.13225182477733
410863_166_162394_26_sec_0,-76.87436512203848,39.12954882711462
31314202042-1,-76.86577678370746,39.12059315781522
31214402504,-76.86401411943034,39.124949823026675
31213302052,-76.85749211196634,39.128309825833426
410973_872_162683_381-1,-76.87304111542808,39.13216682333009
31314200011-xfo,-76.8675047814265,39.12353482397295
protdev_10174377,-76.85608807276924,39.12913153423524
412294_131_161579_521,-76.85783011597917,39.1221908196889
31215202015,-76.87889111951716,39.13236882805032
411849_391_161525_777,-76.86297411241705,39.12171282397199
412463_119_162334_567,-76.85586211848769,39.128989823075564
31214402001,-76.86396711650269,39.12412982085569
31214100005-xfo,-76.87213745102436,39.13443915780911
31213300016-xfo,-76.85537697381199,39.12622195299341
412353_967_161582_279,-76.85713811049612,39.12221482209013
31314202047,-76.86423511925477,39.122018823154264
410879_97_163125_197,-76.87415912398319,39.13613282719143
411038_271_163806_487,-76.87231711829702,39.14226783053567
31214102526_leg3,-76.87417711777852,39.13612182983177
31215200016-xfo,-76.87842278629385,39.1330134910671
411373_871_162424_398_sec_0,-76.86845811189798,39.12981382748416
31314200003-xfo,-76.8642704503535,39.12097682408906
412070_504_161639_79,-76.8604151181721,39.1227368268025
31214300023-xfo,-76.86973770581143,39.12788194303079
410466_461_162658_713_sec_0,-76.87894911940712,39.131935823220296
411216_239_161942_484_sec_0,-76.87028911524388,39.1254748200774
31214100024-xfo,-76.8686619907272,39.13396684769639
412506_218_162037_341,-76.85536911138507,39.126311823830086
411743_927_161328_127,-76.86419711146378,39.11993382681038
411479_261_162668_78_sec_0,-76.86723511933727,39.13201382304122
31213302066_leg4,-76.85359911281864,39.12657682865718
411547_282_162449_072,-76.86645211934983,39.13003382059723
411750_608_161719_681-1,-76.86409078083788,39.12343949208312
31214102014,-76.86852411484263,39.134023825742
31214300017-xfo,-76.87445202274421,39.12948938707189
411229_154_163014_672,-76.87012211580814,39.135132824174654
31214102501,-76.87060712318325,39.13243382293685
411346_96_162618_855,-76.86876611652714,39.131565826681495
31314200069-xfo,-76.86360178820595,39.121573989657115
411284_979_162972_567,-76.86947712289603,39.13475282950134
412538_407_162186_15,-76.85499411614508,39.12765182222696
protdev_10173447,-76.85607710590256,39.12911582895566
411040_797_162556_919-1,-76.87225778402777,39.13102282441538
410869_983_163785_715,-76.87426411577282,39.14208282292324
410812_71_162933_717,-76.87494011896823,39.13440882782325
410715_536_162992_755-1,-76.87612079001708,39.13492649505108
31214100032-xfo,-76.87570002216947,39.13193151832956
411280_829_162125_749,-76.86953911999238,39.12712482666231
31214100001-xfo,-76.8758706170286,39.13401032500245
411685_91_161555_618_sec_0,-76.86486411637813,39.121983824617516
411313_618_161570_395-1,-76.86919878528253,39.12215582099138
protdev_10173612,-76.85504958614092,39.12758193523167
411171_749_162706_861,-76.87079111884535,39.13236082754753
411213_223_162483_005,-76.87031511445119,39.13034382434543
410609_26_163071_653,-76.87729111639757,39.1356538280838
tiepoint_10173442,-76.8560901137551,39.12912882535439
410877_64_163122_64,-76.87418611462472,39.1361098229349
31314200032-xfo,-76.86321618459606,39.12379054314413
31314202002,-76.86422611016293,39.12155882201409
410612_905_162932_89,-76.87725111496023,39.134403821122696
411387_712_162599_597-1,-76.86834458729375,39.1313104029031
410812_874_162687_933,-76.87494211643735,39.13219482794694
protdev_10174512,-76.85506726612026,39.12757209340863
31313100039-xfo,-76.85677312575035,39.1212649029227
411216_396_162379_767,-76.87028011366124,39.12941382536052
31314202049,-76.86419711928951,39.12201882416697
31213300011-xfo,-76.85568945509922,39.12894082818511
31314200068-xfo,-76.86406367571549,39.1220545978899
412544_968_162193_044,-76.85491811088335,39.12771382885964
411361_869_162593_01,-76.86859411334906,39.13133282421585
410732_71_162889_202,-76.87586611447098,39.134008824767065
31313100035-xfo,-76.85794575813662,39.122190797629585
410578_653_162878_559,-76.87764812238677,39.13391482715088
31215202039,-76.87837812479788,39.13165982397669
410769_701_162835_522,-76.8754391190036,39.13352482683959
412256_81_161835_016,-76.85825711604488,39.12449282111502
31314200071-xfo,-76.86250882545879,39.12197176189339
411471_209_162200_846_sec_0,-76.8673361120215,39.12779882242872
31214302509,-76.87177912337302,39.131481820593415
31214402000,-76.86390911473003,39.124144823801934
31214200002-xfo,-76.86711976148096,39.132007336277006
31214100004-xfo,-76.87302478608831,39.13361349221866
411433_767_161843_772-1,-76.8677331151252,39.12460415409797
411740_192_161571_906,-76.86423611001588,39.12212982019051
31214400015-xfo,-76.86318447905694,39.124982502626395
411190_312_163152_274,-76.87056911789699,39.13637282539417
411047_703_162935_485,-76.87222211623228,39.134421822438185
31213302066_leg1,-76.85358011351207,39.126547826393725
31214300015-xfo,-76.86981743286458,39.12999293113673
410952_38_162406_928_sec_0,-76.87333312302876,39.129661828788564
410515_508_162771_235,-76.87838011829572,39.13294882327121
31213302048_leg1,-76.85496410807164,39.127655820651285
411547_161_161408_876,-76.86647111548703,39.12066382264948
411474_769_162368_815,-76.8672921162834,39.1293118254969
411996_666_161861_038_sec_0,-76.86126511399208,39.12473082500777
31214100012-xfo,-76.87553378552327,39.135573825429965
31214300007-xfo,-76.86864551882616,39.13125213167017
411404_897_162853_288_sec_0,-76.86809211513103,39.13367682383023
411261_327_162219_527_sec_0,-76.86976311350756,39.12796982154825
31313102018_leg2,-76.85265011046404,39.12395682438833
31215200004-xfo,-76.8789521726889,39.13261395934064
412539_529_162187_595,-76.8549811135675,39.12766482260288
31314200023-xfo,-76.86564385020944,39.12170455322576
411804_032_161729_974_sec_0,-76.86349511864927,39.123552826930386
411547_161_161408_876-1,-76.86650311557297,39.120711489408784
protdev_10173432_sec_0,-76.85593369410537,39.1290308881485
31314202003-1,-76.86424378553761,39.12093882513199
31313102018_leg2_sec_0,-76.85265011046404,39.12395682438833
411047_703_162935_485-1,-76.87217978363347,39.134430490126796
410715_536_162992_755,-76.8760631251145,39.13494182983551
31214102505,-76.87583411549203,39.13482082738157
412378_506_161815_224,-76.85685011231749,39.12431282587218
410757_317_162659_77_sec_0,-76.8755851232993,39.131941822167164
31314100005-xfo,-76.86796444838895,39.12406448885595
411261_327_162219_527,-76.86976311350756,39.12796982154825
411492_778_162114_509,-76.86708811778705,39.127020823648856
412355_702_161854_709,-76.85711311552987,39.12466882532108
411755_957_161553_613_sec_0,-76.86405411553613,39.12196482689565
411458_156_161900_536-1,-76.8674401139654,39.12510315876883
31213302063,-76.85533011196024,39.12655182817961
411831_909_161765_651_sec_0,-76.86317211879869,39.12387382657746
411197_38_162558_139,-76.8704971144427,39.13102082694124
411837_195_161642_878_sec_0,-76.86311311794017,39.122767825666536
protdev_10174532,-76.85499710845386,39.127653321245894
31213302017_leg1_sec_0,-76.85601111434204,39.12905282751444
31314100008-xfo,-76.86978111704485,39.12252382379928
411305_363_161538_412,-76.86926511164486,39.12183382599007
410973_872_162683_381,-76.87308011384506,39.13215182248168
31214400018-xfo,-76.8613640968844,39.124777407182535
411130_661_162658_956-1,-76.87125611809446,39.13190315955953
411204_782_162703_244,-76.87040912323242,39.132327824188266
protdev_10173632,-76.85497846786227,39.127663495163134
31213302018_leg4,-76.85590610916556,39.129028822950865
protdev_4904635,-76.87069197361939,39.132400353062806
412353_967_161582_279_sec_0,-76.85713811049612,39.12221482209013
411727_29_162340_1,-76.86437211309047,39.1290498203136
410591_395_162725_932,-76.87750311574115,39.13253982429553
411270_727_162660_376-1,-76.86963578650362,39.13189716012836
31314200041-xfo,-76.86356468612709,39.12118162336805
411284_979_162972_567_sec_0,-76.86947712289603,39.13475282950134
31213302018_leg1,-76.8559301072958,39.12900882331927
31214102010,-76.87221511883267,39.13341782846532
protdev_10173627,-76.85499096144754,39.12765055721328
411151_239_163087_165,-76.87102212017196,39.135786828580166
411685_91_161555_618,-76.86486411637813,39.121983824617516
411266_214_162551_354,-76.86970111716876,39.13095882600454
412026_117_161600_756_sec_0,-76.8609291100297,39.12238582178297
412445_975_162350_082,-76.85606011119233,39.12912982442473
31214100007-xfo,-76.87120311693936,39.13267782411631
31314100009-xfo,-76.87010287539148,39.12376906713147
411746_677_161688_48-1,-76.86427422934506,39.123188393946435
31214102001,-76.87535412023084,39.13461982880208
411326_526_162819_871_sec_0,-76.86899911440386,39.13337682341714
protdev_10173797,-76.85359698925147,39.12657470013172
31214400004-xfo,-76.85988119091662,39.127355885265956
412444_68_162348_748,-76.85607511261834,39.12911782626843
411628_362_161526_336,-76.86553011000166,39.12172082003652
410741_619_162758_773,-76.87576512481265,39.132833824145074
31214100016-xfo,-76.8696244519812,39.13185349257567
31114303132,-81.51795545785801,37.589763337687714
411755_957_161553_613,-76.86405411553613,39.12196482689565
31314202042,-76.86576111776532,39.120561825265284
31314202048,-76.86419011103283,39.12155882534227
31215200021-xfo,-76.87904808853732,39.1318892105488
412458_445_162338_001,-76.8559161120505,39.12902082269421
411197_38_162558_139_sec_0,-76.8704971144427,39.13102082694124
411389_595_162732_483,-76.86827111534491,39.132588823492924
411714_376_161719_516,-76.86453211816904,39.123459825123525
412172_012_161535_593,-76.85924310803125,39.121796824250005
412356_217_161636_457,-76.85711111038081,39.1227028215868
411487_631_162442_769,-76.8671421178401,39.12997782779002
31214100027-xfo,-76.87397234620087,39.13596166485334
411085_939_162797_327-1,-76.87179644984022,39.13313649252956
tiepoint_31114303153,-81.51795145120093,37.58970133546022
410863_166_162394_26,-76.87436512203848,39.12954882711462
411707_187_161377_473,-76.86462112058298,39.120378823608654
410546_822_162824_564,-76.87801711779383,39.133428829292164
31314200002-xfo,-76.86429411349161,39.12218515558281
411266_214_162551_354_sec_0,-76.86970111716876,39.13095882600454
411049_406_162830_469,-76.87220411936066,39.133475827462796
31213302048_leg1_sec_0,-76.85496410807164,39.127655820651285
411482_935_162045_111_sec_0,-76.86720311947691,39.126395821441804
31213302085_9981126,-76.85682311714667,39.124285823123195
31213300006-xfo,-76.85763724146992,39.12851879955829
31214402506,-76.86626711602173,39.12880482025308
31314200034-xfo,-76.8616464887666,39.123695018716106
31214300018-xfo,-76.87321821212826,39.12965163178678
31314200007-xfo,-76.86414911395345,39.11936915456659
412306_198_161937_448,-76.85768411805604,39.1254148279087
411313_618_161570_395,-76.86916911956608,39.12212181993262
411912_691_161410_418,-76.86224411634802,39.12067282048451
31213302048_leg2,-76.85497611603473,39.12764282805445
411791_21_161919_676,-76.86364012082153,39.12526181979183
31213302017_leg1,-76.85601111434204,39.12905282751444
31114302551,-76.87452911436263,39.13938282645138
411610_761_161440_497,-76.8657351101476,39.120947822029265
31214300022-xfo,-76.86860546966632,39.12877383739704
411569_014_162016_151,-76.86620811639176,39.12613382004675
31214400006-xfo,-76.86741380609423,39.13136761745001
31314102504,-76.86935511254828,39.121778824760106
31214100037-xfo,-76.87700311822694,39.13539082591287
31214100025-xfo,-76.87409068299507,39.13481073660115
31214102513,-76.87442712198256,39.13415382378405
412294_131_161579_521_sec_0,-76.85783011597917,39.1221908196889
31213302040-1,-76.85791777669915,39.12627115543278
31214100038-xfo,-76.86957468392859,39.13480121407068
411797_342_161520_037_sec_0,-76.86357611276439,39.12166182068513
411204_082_162039_715_sec_0,-76.87042811178247,39.12635082433142
412457_146_162339_331,-76.85593111111625,39.129032821678486
410757_317_162659_77,-76.8755851232993,39.131941822167164
31214102008-1,-76.87303245352646,39.13365615918196
412001_892_161552_095,-76.86121010912936,39.121947819308325
31214102514,-76.87439712159775,39.13419182306096
411190_312_163152_274-1,-76.87054478461224,39.13638282557182
412534_003_162182_813,-76.85504511007854,39.127621825832364
411205_161697_018,-76.87042312065955,39.12326382574935
411422_864_162566_122,-76.86788911408313,39.131089826680686
protdev_10174517,-76.85505510736232,39.12758532003477
410953_175_162333_105,-76.87332511325381,39.12899682795884
31213302074,-76.85471911187642,39.12796182297266
31213302015,-76.85308510797547,39.12666682332675
31214400019-xfo,-76.8604932600413,39.12448915903393
410546_822_162824_564-1,-76.87804278525856,39.1334598278852
31214300010-xfo,-76.8749050299861,39.130677564959896
31214100019-xfo,-76.87530478636711,39.134643159868425
31314100004-xfo,-76.87049511842513,39.12322515742047
411740_192_161571_906-1,-76.86426511174824,39.12215748789486
411804_032_161729_974,-76.86349511864927,39.123552826930386
411232_609_161679_961,-76.8701041204012,39.12310982417338
411770_33_161831_057-1,-76.86392078502303,39.12447549312182
protdev_10173807,-76.85358782485883,39.12656025797063
410878_003_162984_318_sec_0,-76.87418412097635,39.13486382829169
31214400001-xfo,-76.86446944557294,39.12909847387279
412315_099_162273_61,-76.85757511519101,39.128442820733405
411269_802_161612_74-1,-76.86972811709819,39.12251382443571
411417_873_162071_549_sec_0,-76.86795511194381,39.126634822825544
31214102007,-76.87342412248627,39.13379882395908
31214100008-xfo,-76.8712451180332,39.131876492263125
31314102004,-76.86959912132322,39.122305827005775
31213302018_leg3,-76.85591610966564,39.129044828824505
31214100017-xfo,-76.86933510020025,39.13219974032168
31213302032,-76.8559091100126,39.12905182838903
411879_783_161556_573,-76.8626221196079,39.12198982056238
410832_008_162920_866,-76.87471711857414,39.134292828971134
31214300030-xfo,-76.87032647431866,39.12498613723032
411146_968_162744_681-1,-76.87114011580715,39.132689823070464
410953_325_163283_937_sec_0,-76.87330811731337,39.137561826102086
31214100009-xfo,-76.87300211699466,39.13218182415641
31314202001,-76.86420511184308,39.11939581827764
412055_757_161840_701_sec_0,-76.86058210848357,39.124546820059685
411174_589_162288_899,-76.8707651152046,39.12859582874827
410899_696_163115_566,-76.87393111758071,39.13604582699939
31314200001-xfo,-76.86406844803007,39.123418157798675
412451_347_162342_986,-76.85599811169422,39.12906582799865
411114_436_162453_336_sec_0,-76.87145812166335,39.1300778273064
protdev_10174527,-76.85501876547104,39.127627143959714
protdev_10174367,-76.85592852810872,39.12903476421635
31314100006-xfo,-76.86889625611438,39.123184365138286
410639_826_162972_892,-76.87693911781979,39.134763828577114
31213302018_leg1_sec_0,-76.8559301072958,39.12900882331927
31214102526_leg2,-76.87416811848158,39.13615482515841
411387_712_162599_597,-76.8682951112935,39.13139182381096
31213302066_leg2,-76.85359811347156,39.126539822808496
411361_869_162593_01_sec_0,-76.86859411334906,39.13133282421585
411224_196_161758_546,-76.87020011915881,39.12381781951903
411492_778_162114_509_sec_0,-76.86708811778705,39.127020823648856
protdev_10173437,-76.85591830233011,39.129018636459726
410634_186_163052_259,-76.8770031146603,39.13547882679121
31314200031-xfo,-76.86464764226407,39.12346392991226
31214100010-xfo,-76.87160745002917,39.13506616010147
411840_63_161889_444_sec_0,-76.86306911765693,39.124988826088355
protdev_10174522,-76.85503110845778,39.12761432292234
411569_181_162137_934,-76.86620412088644,39.127230828668175
411275_702_162809_807,-76.86958711226482,39.133286823406856
31314200070-xfo,-76.8629368867684,39.12179810855283
411223_062_161887_542,-76.870211112383,39.12497981968584
31214300027-xfo,-76.86848079427786,39.12972549769213
411770_33_161831_057,-76.86388311990532,39.12446382779995
protdev_10173457,-76.8560004294466,39.12906351580828
31213302039-1,-76.85832911226991,39.12640749277036
31314200033-xfo,-76.86226175583168,39.12393044931014
410769_701_162835_522_sec_0,-76.8754391190036,39.13352482683959
31214102517,-76.87007212302207,39.13215982272202
411007_328_162500_588_sec_0,-76.87269611579968,39.130504820912584
31214100018-xfo,-76.86820290979759,39.13251607439832
412422_247_161494_02,-76.85635011259693,39.12141882656913
412660_087_162065_451,-76.85358911484278,39.1265628268438
411213_223_162483_005_sec_0,-76.87031511445119,39.13034382434543
31215200045-xfo,-76.87771173103482,39.13553679674197
31314202505,-76.86500511620025,39.12043782723136
31313102033_9981091,-76.85756411746465,39.12384682323641
31314202004,-76.86423411706312,39.12032082413175
31214102012,-76.86796911424594,39.133113825571606
411174_589_162288_899_sec_0,-76.8707651152046,39.12859582874827
31213302503,-76.85741410995573,39.126207828733975
31214300020-xfo,-76.87393965169254,39.128628689043865
410814_995_162464_798_sec_0,-76.87492112125344,39.13018482279998
410976_642_163177_84_sec_0,-76.87304012315177,39.13660582400249
tiepoint_31314202007,-76.8642081139343,39.119143824342835
protdev_10173802,-76.85360683094926,39.12655226464889
31213302046_leg1_sec_0,-76.85503511158983,39.12757382820563
31213302017_leg3,-76.85600011218125,39.12908882770125
31214402007,-76.86459611810669,39.12895482046319
31213302048_leg3,-76.85499310966891,39.12767182309728
31214100029-xfo,-76.87340712596018,39.13760839795605
410880_833_163126_863,-76.87414911555236,39.13614782362662
411742_031_161613_983,-76.86421411970838,39.12250882195959
410466_461_162658_713,-76.87894911940712,39.131935823220296
412530_811_162178_145,-76.85508211152822,39.12757982255606
412385_711_161466_875_sec_0,-76.85677311017636,39.12117482356649
412222_092_161863_049,-76.85865811307076,39.124745824963604
411463_636_162294_864,-76.86742211554302,39.12864582730806
31313100038-xfo,-76.85635500135662,39.1213288277407
31213302060,-76.85441311794985,39.127646823209446
31214102005,-76.8749701184916,39.134423821973094
31314200038-xfo,-76.86097312372246,39.12246912168272
tiepoint_31215202517,-76.87763612043689,39.13580782768043
412172_012_161535_593_sec_0,-76.85924310803125,39.121796824250005
411965_523_161755_861_sec_0,-76.8616271144765,39.12378382488667
411831_909_161765_651,-76.86317211879869,39.12387382657746
412743_527_162066_584,-76.85262411744829,39.126571823383806
31314200074-xfo,-76.86116481716863,39.1220307023149
protdev_10173452,-76.85601611431885,39.12907382213331
